start	end	duration	path	overlap_list
1448116366.66	1448117215.23	848.569656	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/FBM1@W_2/smARTLab_FBM1_21_14-32.bag	['/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm1w_2015-11-21-15-30-58_0.bag']
1448124696.2	1448125009.74	313.545797	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/FBM2@W_3/smARTLab_FBM2_21_16-51.bag	[]
1448125066.18	1448125588.25	522.064337	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/SPQR_bag_FBM2_round2/2015-11-21-16-57-45.bag	[]
1448128847.63	1448129162.65	315.029372	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/b-it-bots_FBM2_21_19-00/b-it-bots_FBM2_21_19-00.bag	[]
1448129521.94	1448130108.02	586.087204	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/FBM2@W_3/smARTLab_FBM2_21_18-12.bag	[]
1448130136.34	1448130235.07	98.728017	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/FBM2@W_3/smARTLab_FBM2_21_18-22.bag	[]
1448130259.58	1448131994.36	1734.779866	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/SPQR_bag_FBM2_round3/2015-11-21-18-24-19.bag	[]
1448137254.87	1448137259.62	4.75271	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm1w_2015-11-21-21-20-54_0.bag	[]
1448137264.65	1448137333.24	68.584555	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-21-21-21-04_0.bag	[]
1448137335.67	1448137439.54	103.863732	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-21-21-22-15_0.bag	[]
1448137442.36	1448137457.33	14.963704	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-21-21-24-02_0.bag	[]
1448137470.75	1448137479.54	8.79609	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-21-21-24-30_0.bag	[]
1448137569.9	1448137591.93	22.029247	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-21-21-26-09_0.bag	[]
1448137598.85	1448137611.99	13.138916	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm1w_2015-11-21-21-26-38_0.bag	[]
1448137623.37	1448141223.36	3599.994651	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-21-21-27-03_0.bag	[]
1448141223.37	1448144823.36	3599.988659	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-21-22-27-03_1.bag	[]
1448144823.37	1448148423.36	3599.988654	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-21-23-27-03_2.bag	[]
1448148423.37	1448150553.99	2130.62255	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-22-00-27-03_3.bag	[]
1448179885.31	1448180218.71	333.403224	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-22-09-11-25_0.bag	[]
1448181628.81	1448181645.53	16.7185	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm1w_2015-11-22-09-40-28_0.bag	[]
1448182247.49	1448182416.0	168.509137	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm1w_2015-11-22-09-50-47_0.bag	[]
1448182440.95	1448183521.1	1080.157047	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm1w_2015-11-22-09-54-00_0.bag	[]
1448182449.25	1448182752.55	303.29881	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/b-it-bots_FBM1_22_09-54/b-it-bots_FBM1_22_09-54.bag	['/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm1w_2015-11-22-09-54-00_0.bag']
1448182449.25	1448182752.55	303.29881	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/FBM1@W_3/b-it-bots_FBM1_22_09-54.bag	['/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm1w_2015-11-22-09-54-00_0.bag', '/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/b-it-bots_FBM1_22_09-54/b-it-bots_FBM1_22_09-54.bag']
1448183592.39	1448183617.14	24.745521	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm1w_2015-11-22-10-13-12_0.bag	[]
1448183639.68	1448183696.42	56.742122	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm1w_2015-11-22-10-13-59_0.bag	[]
1448183704.22	1448184660.0	955.780115	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm1w_2015-11-22-10-15-04_0.bag	[]
1448186163.31	1448186182.69	19.383257	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-22-10-56-03_0.bag	[]
1448186267.99	1448186435.44	167.454709	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-22-10-57-47_0.bag	[]
1448186439.02	1448186452.34	13.324847	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-22-11-00-39_0.bag	[]
1448186459.86	1448186562.11	102.254856	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-22-11-00-59_0.bag	[]
1448186603.03	1448187020.23	417.195809	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-22-11-03-23_0.bag	[]
1448187159.65	1448187642.95	483.301725	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-22-11-12-39_0.bag	[]
1448187654.24	1448188520.8	866.559765	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-22-11-20-54_0.bag	[]
1448187693.2	1448188120.25	427.052205	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/b-it-bots_FBM3_22_11-21/b-it-bots_FBM3_22_11-21.bag	['/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-22-11-20-54_0.bag']
1448187693.2	1448188120.25	427.052205	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/FBM3@W_2/b-it-bots_FBM3_22_11-21.bag	['/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-22-11-20-54_0.bag', '/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/b-it-bots_FBM3_22_11-21/b-it-bots_FBM3_22_11-21.bag']
1448188583.99	1448188945.64	361.645875	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/FBM3@W_2/smARTLab_FBM3_22_10-36.bag	[]
1448188608.08	1448192208.07	3599.998758	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-22-11-36-48_0.bag	['/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/FBM3@W_2/smARTLab_FBM3_22_10-36.bag']
1448192208.08	1448192712.77	504.687263	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-22-12-36-48_1.bag	[]
1448192879.95	1448192972.15	92.20428	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-22-12-47-59_0.bag	[]
1448192965.68	1448193275.94	310.259987	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/FBM3@W_2/smARTLab_FBM3_22_11-49.bag	['/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-22-12-47-59_0.bag']
1448192983.86	1448193380.17	396.309629	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-22-12-49-43_0.bag	['/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/FBM3@W_2/smARTLab_FBM3_22_11-49.bag']
1448193802.98	1448194355.38	552.403397	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-22-13-03-22_0.bag	[]
1448193822.08	1448194099.76	277.681437	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/b-it-bots_FBM3_22_13-03/b-it-bots_FBM3_22_13-03.bag	['/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-22-13-03-22_0.bag']
1448193822.08	1448194099.76	277.681437	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/FBM3@W_3/b-it-bots_FBM3_22_13-03.bag	['/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-22-13-03-22_0.bag', '/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/b-it-bots_FBM3_22_13-03/b-it-bots_FBM3_22_13-03.bag']
1448210634.67	1448211214.27	579.604452	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/TBM1@W_3/smARTLab_TBM3_22_16-43.bag	[]
1448210634.67	1448211214.27	579.604452	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/TBM3@W_1/smARTLab_TBM3_22_16-43.bag	['/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/TBM1@W_3/smARTLab_TBM3_22_16-43.bag']
1448211240.22	1448211241.09	0.867706	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/TBM1@W_3/smARTLab_TBM3_22_16-53.bag	[]
1448211240.22	1448211241.09	0.867706	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/TBM3@W_1/smARTLab_TBM3_22_16-53.bag	['/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/TBM1@W_3/smARTLab_TBM3_22_16-53.bag']
1448211253.09	1448211267.45	14.36048	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/TBM1@W_3/smARTLab_TBM3_22_16-54.bag	[]
1448211253.09	1448211267.45	14.36048	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/TBM3@W_1/smARTLab_TBM3_22_16-54.bag	['/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/TBM1@W_3/smARTLab_TBM3_22_16-54.bag']
1448213982.83	1448214433.64	450.813286	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/b-it-bots_TBM3_22_18-39/b-it-bots_TBM2_22_18-39.bag	[]
1448213982.83	1448214433.64	450.813286	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/TBM1@W_2/b-it-bots_TBM2_22_18-39.bag	['/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/b-it-bots_TBM3_22_18-39/b-it-bots_TBM2_22_18-39.bag']
1448218294.99	1448218531.51	236.518991	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/b-it-bots_TBM3_22_19-51/b-it-bots_TBM3_22_19-51.bag	[]
1448218834.41	1448219340.01	505.599707	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/TBM3@W_2/smARTLab_TBM3_22_19-00.bag	[]
1448219355.4	1448219469.47	114.065966	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/TBM3@W_2/smARTLab_TBM3_22_19-09.bag	[]
1448220956.55	1448221436.74	480.194047	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/TBM3@W_2/TBMH3_barc_2015-11-22-19-35-56.bag	[]
1448221727.53	1448222193.43	465.901272	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/TBM3@W_2/TBM3H_201511221948_socrob.bag	[]
1448232247.09	1448233126.46	879.37074	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/benchmarking_logging/log_fbm3w_2015-11-22-23-44-07_0.bag	[]
1448268563.34	1448268815.79	252.45002	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/TBM1@W_3/b-it-bots_TBM1_23_09-49.bag	[]
1448269136.21	1448269396.65	260.438334	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/TBM1@W_3/b-it-bots_TBM1_23_09-58.bag	[]
1448277831.79	1448278400.9	569.115382	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/TBM3@W_3/smARTLab_TBM3_23_11-23.bag	[]
1448278401.76	1448278544.85	143.092743	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/TBM3@W_3/smARTLab_TBM3_23_11-33.bag	[]
1448278769.88	1448278982.45	212.566687	/media/enrico/RoCKIn@Home/RoCKIn/RoCKIn_Competition_2015/RoAW/robot_logging/SPQR_bag_TBM3_round3/2015-11-23-11-39-29.bag	[]
